id,gender,age,aum227,aum306
122825,F,36,523.3,483.9
122826,M,43,11928.44,308.54
122827,M,47,5.7,1528.8
122828,M,37,8.04,8.04
122829,M,28,99.99,99.99
122830,M,69,1761886,1738790.7
122831,F,37,321.28,943.28
122832,M,28,0.18,0.18
122833,M,28,2028.73,513.73
122834,F,37,214.13,104.81
122835,M,34,71430.9,70486.19
122836,M,31,0.3,0.3
122837,M,32,4303.37,7485.63
122838,M,32,1142367.16,1142367.16
122839,M,19,0,0
122840,M,24,680.62,0.62
122841,F,26,20.26,20.26
122842,M,27,3151.98,1152.21
122843,M,22,0,0.35
122844,M,31,5172.37,3902.29
122845,M,30,1.77,1.77
122846,M,31,595.61,641.61
122847,M,28,120.07,544.4
122848,M,27,0,71.58
122849,M,48,1,1
122850,M,30,8.28,2690.64
122851,M,28,0.7,2.59
122852,M,32,39.75,84.32
122853,M,35,50.04,47.96
122854,M,26,25130.09,32692.69
122855,M,34,303520.36,317253.12
122856,M,28,293.52,98.56
122857,M,29,1564.63,1201.76
122858,M,40,0,20
122859,M,34,0,0
122860,M,36,115.4,115.4
122861,M,30,151.14,221.5
122862,M,33,2048.41,218.41
122863,M,35,19.28,49.65
122864,M,35,111276.12,154895.95
122865,M,33,19443.75,18146.34
122866,F,45,0,0
122867,F,39,62249.37,45175.97
122868,M,28,71285.23,71285.23
122869,M,31,2.12,1.09
122870,M,26,12.57,12.57
122871,F,28,420,344.2
122872,M,27,280.37,25.37
122873,M,28,72.2,72.2
122874,M,38,662.4,46.5
122875,M,23,51.12,6.12
122876,M,30,5182.81,4667.41
122877,F,34,3718.81,5036.41
122878,F,34,4645.23,4142.86
122879,M,37,1058.51,441.59
122880,F,27,0,59.35
122881,M,25,0,0
122882,F,36,3653.47,211.24
122883,M,37,10.78,0.84
122884,F,24,280.33,1.03
122885,M,32,0.21,0.21
122886,F,24,10.04,10
122887,M,46,89388.29,28884.35
122888,M,30,2895.6,1420.6
122889,F,41,663994.26,673366.52
122890,M,29,0.31,0.31
122891,M,38,250349.07,278311.7
122892,M,35,11469.04,29.96
122893,F,31,509.22,1573.48
122894,M,33,709.2,709.2
122895,M,33,282.07,2.07
122896,M,48,33.71,33.71
122897,M,39,2.49,2.48
122898,F,35,148263.32,148291.61
122899,M,24,500.62,0.62
122900,M,27,59.42,42.95
122901,M,39,1753.61,715.91
122902,M,30,1.01,0.01
122903,M,29,97.73,2142.73
122904,M,27,5318.41,1870.13
122905,M,40,776.58,4943.69
122906,M,34,200017.31,200000.6
122907,M,27,1007.76,61.22
122908,M,42,258643.85,157802.65
122909,M,41,0.58,0.58
122910,M,30,6427.13,0
122911,M,43,-9999,-9999
122912,F,54,1337840.13,677152.18
122913,M,32,0,14069.79
122914,M,31,18331.59,22703.26
122915,M,29,48882.8,50942.8
122916,M,32,5706.97,25.14
122917,M,58,154.52,154.52
122918,M,39,73.56,0
122919,M,49,3878.2,3790
122920,M,31,344.45,458.68
122921,M,30,129748.5,128427.5
122922,M,31,144482.46,172306.23
122923,M,26,0,0
122924,M,53,40.2,40.2
122925,M,24,15080.19,84.1
122926,M,58,17245.76,13266.39
122927,M,32,0,0
122928,F,21,2.93,0.83
122929,M,29,0.12,0
122930,F,23,44.18,14.18
122931,M,22,117.04,117.04
122932,M,40,127.52,2720.2
122933,M,34,680.95,213.57
122934,M,53,352.93,351.98
122935,M,31,2847.49,33.19
122936,M,27,0,0
122937,F,47,122241.9,133816.95
122938,M,32,31.04,1.05
122939,F,27,0.99,7072.73
122940,M,31,21695.02,19122.15
122941,M,38,38815.26,39262.47
122942,M,43,494.86,494.86
122943,M,24,13.89,653.89
122944,M,35,0,19.36
122945,M,29,145902.92,163622.27
122946,M,31,474.37,474.37
122947,M,30,0.95,0.95
122948,M,41,22814.51,22758.51
122949,M,25,49131.83,56921.48
122950,F,37,10.12,40.12
122951,F,46,1216976.48,1213840.38
122952,M,24,26024.03,25924.54
122953,M,31,0,0
122954,M,34,12967.14,0.14
122955,F,31,190.26,131.26
122956,M,34,-9999,-9999
122957,M,42,201.54,201.54
122958,M,33,27.96,85.76
122959,M,47,77035.96,197943.8
122960,M,32,519.32,2519.32
122961,F,31,527.47,517.47
122962,F,29,0,0
122963,M,48,811.91,813.1
122964,M,52,41585.52,148.46
122965,M,41,6.45,6.45
122966,M,33,2938.67,17863.96
122967,M,41,72.29,72.36
122968,M,53,18125.23,18641.79
122969,M,31,0.07,160.24
122970,M,36,9.27,9.27
122971,M,27,82.19,82.19
122972,M,31,1599.93,2880.78
122973,M,22,10.58,10.58
122974,F,29,47.99,1502.99
122975,M,22,2432.52,591.13
122976,M,35,6665.01,0.01
122977,M,36,10929.4,167.8
122978,F,25,668.3,257.3
122979,F,28,159.32,6.04
122980,M,38,0.8,0.8
122981,M,25,379.61,386.81
122982,M,25,3109.5,2905.61
122983,F,33,4868.59,5000.4
122984,M,23,46455.11,46135.44
122985,F,35,32811.24,37711.24
122986,M,50,2780.41,547.88
122987,M,53,330771.39,133100.79
122988,M,26,35917.13,34974.74
122989,M,38,0.59,0.32
122990,M,37,192.44,370.97
122991,M,20,2347.53,1921.13
122992,F,23,523.98,219.48
122993,F,30,56919.84,26822.93
122994,M,31,42.72,42.72
122995,F,31,8185.05,450.68
122996,M,50,100000.99,100000.99
122997,M,30,0.65,0.65
122998,M,27,0.74,0.74
122999,M,41,151979.15,71829.77
123000,M,25,33.94,33.94
123001,M,29,2512.4,2494.4
123002,M,31,5.91,1.81
123003,M,41,3323.9,23.9
123004,F,45,116.77,111.29
123005,F,33,2672.99,190.71
123006,M,24,165.43,14.41
123007,M,32,14698.79,6794.79
123008,M,34,6.55,6.55
123009,M,25,3966.61,2560.15
123010,M,35,4.23,0.1
123011,M,34,2110.02,22160.02
123012,M,37,3092.6,792.6
123013,M,55,1463487.74,1225781.6
123014,M,26,1111.44,3270.74
123015,F,20,303.18,23.18
123016,M,51,1814.52,8811.17
123017,M,56,-9999,-9999
123018,M,33,6.91,6.91
123019,M,23,30.24,5.56
123020,F,42,54.08,78.72
123021,M,34,13024.88,12569.44
123022,M,24,6175.54,6059.27
123023,M,27,62.78,62.81
123024,M,35,0,0
123025,F,23,26.52,1.92
123026,M,24,5.51,5.51
123027,F,31,201360.24,209830.95
123028,M,36,43706.84,77568.47
123029,F,26,14.58,14.58
123030,M,45,0,0
123031,M,37,16544.83,15473.43
123032,M,36,2406.41,2842.31
123033,F,34,0,0
123034,M,28,118620.63,72418.69
123035,M,34,1608.14,488.14
123036,M,29,767.34,767.34
123037,M,25,1036.22,81.12
123038,M,41,8.07,8.07
123039,M,41,69032.98,63088.15
123040,M,28,16.47,7177.42
123041,M,24,200.15,0.15
123042,M,42,411.75,411.75
123043,M,35,36750.03,62175.08
123044,M,62,168105.56,168335.56
123045,M,31,0.04,0.04
123046,M,29,216.27,216.27
123047,F,41,1.07,1.07
123048,M,23,12.44,12.44
123049,M,26,0,158.99
123050,F,28,240.59,66.41
123051,M,36,1000.94,1000.94
123052,M,31,8580.43,2599.07
123053,M,31,7.52,7.08
123054,M,35,3577.74,1704.74
123055,F,23,240.34,2.84
123056,M,22,2514,491
123057,M,25,36469.05,42633.56
123058,M,29,33748.5,31025.87
123059,M,25,2.01,2.01
123060,M,34,8.72,8.72
123061,M,30,4.6,50.15
123062,M,55,11611.7,9966.2
123063,M,26,8.35,108.33
123064,M,20,0.06,698.85
123065,M,40,4313.76,22.96
123066,F,37,52754.82,79773.05
123067,M,33,285.05,180.15
123068,M,31,1386.21,1586.21
123069,M,30,0,0
123070,M,29,0,7616.2
123071,F,26,1.35,37.85
123072,M,39,19.81,19.81
123073,M,55,0,0
123074,F,31,437.74,330.24
123075,M,31,17408.79,17378.79
123076,M,33,585.02,1084.63
123077,M,35,458619.5,467070.32
123078,M,30,20949.65,22245.12
123079,M,26,18445.59,0.59
123080,M,29,10.31,441.71
123081,M,36,130.32,130.32
123082,M,30,0.5,0.5
123083,M,32,15246.76,246.76
123084,M,33,42980.18,43724.77
123085,M,43,61.64,135.82
123086,M,44,1907.08,1827.08
123087,M,22,564.67,61.83
123088,M,27,21.62,8.9
123089,M,28,2.94,2.94
123090,M,36,411.4,11.4
123091,F,25,348.1,218.1
123092,M,41,17.14,33.49
123093,M,51,13992.89,12670.39
123094,F,64,258816.58,266984.31
123095,M,31,4.08,73.23
123096,M,47,24.69,24.69
123097,F,32,106.66,966.18
123098,M,31,6577.55,9436.97
123099,M,49,1228.89,6066.63
123100,M,31,3.45,2040.77
123101,M,37,59.59,20.78
123102,M,53,9739.29,8649.88
123103,M,21,549.83,7.82
123104,M,34,129.1,129.1
123105,M,29,3.15,3.15
123106,M,35,16121.28,16121.28
123107,F,38,153814.78,153814.78
123108,F,32,36.86,7.26
123109,M,33,280.32,6238.32
123110,F,32,162.39,21.89
123111,F,55,165.7,165.77
123112,M,29,3031.57,231.57
123113,M,28,2439.06,693.07
123114,M,56,852.49,773.49
123115,F,37,70.71,62.59
123116,M,29,57.17,1.08
123117,M,31,2,0
123118,M,27,264.39,35.97
123119,M,31,206944.89,226273.31
123120,M,27,79.02,28.22
123121,M,28,64.53,64.53
123122,M,28,0,0
123123,F,29,306.4,2048.5
123124,F,51,60.21,60.21
123125,M,34,2019.74,1822.42
123126,M,20,279.26,279.4
123127,F,34,0,0.99
123128,F,30,27.69,0.79
123129,M,33,8,8
123130,M,34,3927.48,227.48
123131,M,23,\N,0
123132,M,29,640.71,178.38
123133,M,23,\N,35
123134,F,23,1.05,1.05
123135,M,28,112.14,12.14
123136,M,33,7041.77,6838.23
123137,M,33,\N,20
123138,M,30,37.04,152.58
123139,F,26,3.29,0.7
123140,M,23,1.05,197.83
123141,F,34,120481.57,109489.58
123142,M,27,8.08,8.08
123143,M,23,0,0
123144,M,29,0.9,0
123145,M,28,3.52,3.52
123146,M,34,1,10
123147,M,26,9574.52,9446.02
123148,F,27,112870.06,111793.61
123149,M,55,9273.79,8986.49
123150,F,33,1826.29,1608.34
123151,F,41,0,0
123152,M,50,99,99
123153,M,31,0.6,0.6
123154,M,34,11.98,11.98
123155,M,24,10.37,10.37
123156,M,41,100,100
123157,M,40,210000,204459.44
123158,M,30,21242.52,208072.38
123159,M,25,0,1491.91
123160,M,36,244.73,16314.85
123161,M,22,1.26,1.26
123162,M,36,77.76,10.56
123163,M,26,192.54,51.12
123164,M,76,4,0.17
123165,M,38,6.64,6.64
123166,F,30,14785.15,4015.85
123167,M,26,2631.4,3.1
123168,M,45,1,6.45
123169,M,30,35.38,35.38
123170,M,42,0.07,0.07
123171,F,45,9.95,9.93
123172,M,36,59.58,47.24
123173,M,34,77221.19,77190.67
123174,M,25,2452.73,0.89
123175,M,23,0.41,0.61
123176,M,37,17160.7,16449.24
123177,M,32,4.24,4.24
123178,M,41,21463.11,48815.29
123179,M,33,2490.26,3530.76
123180,F,37,171.16,69.26
123181,M,34,1671.5,509.5
123182,F,28,7.72,7.72
123183,M,29,15.42,15.42
123184,F,36,416.38,8764.96
123185,M,25,88.58,38.58
123186,M,36,67622.44,16282.45
123187,M,36,0.01,0.01
123188,M,26,6.92,6.92
123189,M,27,1.01,1.01
123190,M,22,331.2,2.48
123191,F,35,9.64,69.94
123192,M,30,14936.93,2856.19
123193,M,24,5656.88,2556.88
123194,M,24,2.69,125.8
123195,M,26,0,0
123196,M,25,780.15,80.15
123197,F,37,181.99,181.67
123198,M,40,54.44,4454.54
123199,F,40,150109.64,123543.07
123200,M,40,26810.39,34873.39
123201,M,29,0,0
123202,M,41,1,24.1
123203,F,39,160.5,20.5
123204,M,33,2911.78,2617
123205,M,33,153.24,96.32
123206,M,48,100,100
123207,M,33,100.35,100.95
123208,M,26,13863.38,12696.23
123209,M,30,289.01,16.28
123210,M,27,327.89,242.52
123211,M,29,7.52,7.52
123212,F,22,44.93,2.09
123213,M,30,0,0
123214,F,45,146.86,96.86
123215,M,30,0.07,0.07
123216,M,28,620.95,68.01
123217,F,27,811.43,671.6
123218,M,39,110.32,2110.32
123219,F,28,0,0
123220,M,32,39724.79,56267.79
123221,M,42,356432.3,351224.64
123222,M,26,0.98,0.04
123223,M,44,396.62,50.92
123224,M,31,17.13,17.13
123225,F,31,218.87,1443.67
123226,M,29,6720.72,571.43
123227,M,29,2934.76,535.4
123228,M,37,6.82,6.82
123229,M,34,2.81,3.3
123230,M,35,48810.88,37541.48
123231,F,33,64384.94,64384.94
123232,M,32,157.98,139.98
123233,M,20,1.79,1.79
123234,M,36,240548.2,271483.13
123235,M,28,0.19,0.22
123236,M,38,616.28,16.28
123237,M,47,3501.94,3697.5
123238,M,31,554.3,554.3
123239,M,29,2.91,0.41
123240,M,40,24642.61,762.24
123241,M,36,2779.26,2523.74
123242,M,23,0,0
123243,M,32,917.31,0
123244,M,24,0.28,0.28
123245,M,42,444.72,0
123246,F,34,14.25,14.25
123247,M,25,0.21,0.21
123248,M,20,206.74,48.87
123249,F,25,15436.01,30232.75
123250,F,27,1021.93,1022.49
123251,M,35,206417.13,203374.13
123252,F,28,665.28,665.28
123253,M,31,4200,165.98
123254,M,36,1979.56,497.85
123255,M,38,32721.6,32443.63
123256,M,33,-9999,-9999
123257,F,29,33744.33,28272.19
123258,M,30,3995.91,4732.13
123259,M,29,1370.4,91.6
123260,M,40,284.6,2021.45
123261,M,33,264.48,138
123262,M,43,0,0
123263,M,51,8934.09,9054.09
123264,M,36,9703.03,4192.25
123265,M,54,36755.57,27626.09
123266,M,27,3.11,3.11
123267,F,30,16.35,257.01
123268,M,24,2414.79,399.59
123269,M,27,6501,37.55
123270,M,35,2.21,24.33
123271,M,37,0.99,0.99
123272,M,22,\N,29.99
123273,M,30,21.4,21.4
123274,M,25,\N,9.99
123275,M,23,\N,57.99
123276,M,56,72.58,40.58
123277,M,43,-9999,-9999
123278,M,56,2548.14,108.14
123279,M,24,7.18,7.18
123280,M,43,5504.07,0.54
123281,M,23,\N,9.99
123282,M,26,1167.76,1167.76
123283,F,41,13.31,13.31
123284,M,22,0.47,0.47
123285,M,31,4374.32,171.47
123286,M,32,14816.68,11184.35
123287,F,41,963.83,139.84
123288,M,27,1.76,11.88
123289,M,27,311.35,184.24
123290,F,33,687.95,1171.85
123291,F,37,8140.75,5759.82
123292,M,32,21666.47,11372.37
123293,M,28,680.87,512.57
123294,M,33,1815.87,407.91
123295,M,32,59916.47,49780.24
123296,M,42,139821.37,57305.86
123297,M,27,0,0
123298,M,34,2414.78,1431.23
123299,M,35,8992.71,5014.07
123300,F,33,44.61,44.61
123301,M,47,1,1
123302,F,27,679.89,679.89
123303,M,35,9.99,9.99
123304,F,32,908.09,433.56
123305,M,35,18.77,18.77
123306,M,22,0.99,0.99
123307,F,31,75.6,75.6
123308,M,33,3556.7,0
123309,M,28,25.59,25.59
123310,M,29,1842.07,17391.65
123311,M,22,0.99,0.99
123312,M,32,34.19,34.19
123313,M,43,20675.24,3379.28
123314,M,41,503.39,505.17
123315,M,35,6665.09,663.09
123316,M,47,-9999,-9999
123317,F,24,0.92,0.92
123318,M,44,43.51,43.51
123319,M,65,10209.29,10209.29
123320,M,40,1233.23,4.75
123321,M,21,0.99,0.99
123322,M,28,5000.99,5000.99
123323,M,47,34348.94,18529.9
123324,F,31,10.97,0.97
123325,M,30,23750.63,19511.47
123326,M,30,100,0
123327,F,41,0.33,0.33
123328,M,31,4019.53,19.53
123329,M,20,0,0
123330,M,45,0.3,0.3
123331,M,34,166.73,166.8
123332,M,24,115.02,115.02
123333,M,34,6786.06,6787.72
123334,M,28,1.85,698.01
123335,M,30,1.03,1.03
123336,M,27,128.37,1772.41
123337,M,31,14561.64,11877.57
123338,M,49,760.13,760.13
123339,M,20,100.06,100.13
123340,M,27,2.62,2.62
123341,M,55,8.28,6.61
123342,M,33,0.1,0.1
123343,M,27,1.48,0
123344,M,27,84.35,84.35
123345,M,33,22523.96,22035.99
123346,M,30,20779.22,19758.22
123347,M,33,50000.04,50000.04
123348,M,49,121120.63,121646.63
123349,M,32,60293.31,56517.5
123350,M,40,4553.35,9530.88
123351,M,33,112.97,112.97
123352,M,46,2444.23,494.76
123353,M,75,131.58,131.58
123354,M,52,19983.91,17366.93
123355,M,31,2.47,2.47
123356,M,26,658.45,5313.59
123357,M,34,377585.52,356473.52
123358,M,36,10.3,0.1
123359,M,31,374620.54,401985.32
123360,M,40,196780.13,249690.37
123361,M,22,6000.81,384.61
123362,M,31,12607.54,10832.22
123363,M,31,227778.75,227290
123364,F,43,4692.35,3977.85
123365,M,46,1,1
123366,M,64,602.44,352.44
123367,M,32,3044.22,754.22
123368,M,21,20.78,20.78
123369,M,33,570.01,3470.01
123370,M,36,1555.67,586.65
123371,M,32,0,0
123372,M,35,99.28,30.88
123373,M,28,0,0
123374,M,57,163203.7,160288.11
123375,F,49,33.11,435.48
123376,M,18,0,0
123377,M,22,305.92,203.48
123378,M,36,1.31,635.31
123379,F,37,4346.72,691.72
123380,M,37,25.05,2160.05
123381,M,20,0,0
123382,M,27,2185.74,1265.15
123383,M,37,90.69,90.55
123384,F,29,0,0
123385,M,22,10,10
123386,M,34,9183.4,583.4
123387,M,38,25.14,25.14
123388,M,29,1.57,0.57
123389,M,40,33105.38,35605.38
123390,M,46,85353.48,85272.56
123391,M,29,20,10060.78
123392,M,30,266.19,57.19
123393,M,64,-9999,1
123394,M,48,60.22,91.5
123395,M,31,22147.98,22147.98
123396,M,19,6.14,0.24
123397,M,24,3.61,1.39
123398,M,27,5213.33,10917.42
123399,M,36,5086.57,4490.59
123400,F,34,1.73,1.73
123401,F,34,172.82,318.39
123402,M,24,0.01,0.01
123403,M,40,125.41,25.51
123404,M,17,100,100
123405,M,46,458.45,458.45
123406,M,37,31461.73,27919.36
123407,M,36,46597.87,56976.87
123408,F,47,100652.49,100653.21
123409,M,25,6118.09,5436.99
123410,M,19,0,0
123411,M,28,6254.14,54.14
123412,M,19,1.2,0
123413,M,22,98.43,3043.93
123414,M,33,4717.93,2596.13
123415,M,42,110351.42,80865.89
123416,M,43,13352.84,13352.84
123417,M,38,367617.87,242135.77
123418,M,24,0,0
123419,M,31,102.19,102.19
123420,M,34,17.53,17.53
123421,M,31,5000,12
123422,M,40,25.46,25.46
123423,M,32,20.08,20.08
123424,M,50,0.01,0.01
123425,M,26,1313.84,941.66
123426,M,36,-9999,-9999
123427,M,39,261564.65,260745.8
123428,M,46,19030.36,3730.36
123429,M,45,3804.13,54.13
123430,M,38,9.89,9.89
123431,F,45,2768789.03,2748789.03
123432,M,19,3848.85,3840.05
123433,M,40,173.21,173.21
123434,M,19,1.15,0.05
123435,F,20,2268.09,21.09
123436,M,20,4049.92,909.32
123437,M,40,33394.24,33152.64
123438,M,36,1.07,1.07
123439,M,54,20.53,20.53
123440,M,40,467.18,467.18
123441,M,59,126.48,126.48
123442,M,38,0.13,0.13
123443,M,28,4.61,4.61
123444,M,27,1057.15,1057.15
123445,M,38,3175.95,2123.95
123446,M,36,75.39,75.39
123447,M,68,5793.72,5470.5
123448,M,28,5114.73,289.51
123449,M,45,51.76,51.76
123450,F,31,82.51,0.01
123451,M,30,0,0
123452,M,23,91.39,39.39
123453,F,30,1.99,1.99
123454,F,57,1812475.69,1730066.4
123455,F,40,150517,170236.38
123456,M,21,0.43,1.97
123457,F,27,72.66,5597.88
123458,M,39,7.74,0.84
123459,M,41,11.07,31.9
123460,F,57,9.37,8.37
123461,M,51,590.73,590.73
123462,M,26,4233.93,8310.66
123463,M,24,0,0
123464,F,41,553.73,95.53
123465,M,21,6.27,4.27
123466,M,24,19.11,14.09
123467,M,27,465.61,1.91
123468,F,32,113731.01,113736.45
123469,M,32,101.04,6729.84
123470,M,31,17.37,14.87
123471,F,24,230.79,45.59
123472,M,32,90.09,189.21
123473,M,48,0.05,0.81
123474,M,29,13.53,3.53
123475,M,23,1166.95,0.44
123476,M,26,12.97,12.97
123477,M,32,42728.88,5945.88
123478,M,35,64.77,64.77
123479,M,32,6792.39,65.39
123480,M,33,8069.01,2881.81
123481,M,48,4001.12,2929.96
123482,M,27,355.7,355.7
123483,M,33,61.37,23.14
123484,M,33,50515.94,33201.76
123485,M,33,160078.52,144021.95
123486,M,34,55691.62,61764.52
123487,M,34,0.71,0.48
123488,M,22,2453.36,0.01
123489,M,41,27368.29,970.29
123490,M,32,57876.17,57373.44
123491,M,25,0.01,0.01
123492,M,42,0.07,0.74
123493,M,29,1440.04,0.04
123494,M,19,0.6,0.2
123495,M,36,2887.45,2921.45
123496,F,42,285.23,221.43
123497,M,41,712.26,712.26
123498,M,20,65.49,10.09
123499,M,45,-9999,-9999
123500,M,26,740.1,607.7
123501,M,35,11,11
123502,M,29,51.04,51.04
123503,F,44,155.62,182.33
123504,M,30,1082.26,4763.8
123505,M,24,18,18
123506,M,40,61338.43,61138.43
123507,M,43,674.21,636.38
123508,M,32,10,0.5
123509,M,36,0.85,0.85
123510,M,20,5782.79,4932.79
123511,M,22,756.79,409.29
123512,M,38,568.58,568.58
123513,M,37,53.84,6.2
123514,F,34,42.44,42.44
123515,M,42,3301.42,301.42
123516,M,31,128,10.26
123517,M,27,1714.61,107.7
123518,M,21,0,0
123519,M,52,11932.28,11063.92
123520,M,46,100.04,100.04
123521,M,25,16.9,16.9
123522,M,28,35.26,35.26
123523,M,23,1315.73,932.93
123524,M,30,0.07,3.89
123525,M,20,0.02,0.02
123526,M,46,361,361
123527,M,41,2491.8,1.8
123528,M,47,90000,85458.33
123529,M,51,4.58,4.58
123530,M,33,1669.44,526.06
123531,M,44,21636.04,20876.24
123532,M,23,46.94,46.94
123533,M,47,0.38,0.38
123534,M,31,1466.87,873.95
123535,M,21,6.59,5.09
123536,M,31,1130.73,2651.18
123537,F,33,42.25,528.83
123538,M,25,0,98.6
123539,F,40,2354662.87,2341320.45
123540,M,47,4313.5,2234.52
123541,M,33,0,0
123542,M,32,61.68,61.67
123543,M,37,9047.4,17.3
123544,M,27,1680.69,771.69
123545,M,50,8024.54,12611.98
123546,M,25,1.45,7.06
123547,M,21,0,0
123548,M,26,2.01,1.81
123549,M,42,3792.99,3748.9
123550,M,43,50.23,50.23
123551,M,34,4425.95,4425.95
123552,M,37,221666.54,392226.07
123553,M,25,0.15,0.15
123554,F,27,81.42,4.45
123555,M,29,623.46,239.52
123556,M,34,0.37,0
123557,F,39,196.9,196.9
123558,M,49,36122.77,34828.11
123559,M,49,2854.74,293.88
123560,M,43,16.01,16.01
123561,M,28,12382.63,8232.43
123562,M,26,10,10
123563,M,25,0.61,0.61
123564,M,40,\N,0
123565,M,57,\N,20
123566,M,29,\N,101
123567,M,22,\N,9.99
123568,M,47,65507.38,113085.56
123569,M,32,33898.4,19311.93
123570,M,42,\N,0.99
123571,M,27,826.81,4485.19
123572,M,46,59.42,23.42
123573,M,22,\N,38.3
123574,M,35,209.73,209.73
123575,M,22,1.71,1.71
123576,F,35,30,30
123577,M,44,589.57,589.57
123578,M,35,0,0
123579,M,50,184037.72,184885.32
123580,M,39,\N,0.99
123581,F,39,629.52,3381.41
123582,F,38,13.12,339.77
123583,F,26,21109.09,11884.16
123584,M,22,78.06,78.06
123585,M,51,498.42,463.82
123586,M,56,0.99,3354.23
123587,M,51,33378.4,170467.07
123588,M,27,10.46,1.13
123589,M,49,4000,546740
123590,F,52,827928.65,822391.42
123591,M,24,0.23,0.23
123592,M,28,9.39,7.96
123593,M,44,113313.22,121595.32
123594,M,42,135.87,40.87
123595,M,51,249402.01,234988.8
123596,M,31,34407.42,833.31
123597,M,46,4803.93,91517.26
123598,M,25,0,0
123599,M,28,1.38,1.38
123600,M,44,1944620.87,1955784.73
123601,M,24,12561.34,3.96
123602,M,34,1.05,0.93
123603,M,18,0.99,0.99
123604,M,26,0.09,0.09
123605,M,42,0,0
123606,M,26,106.76,95.16
123607,M,22,4.98,0.33
123608,M,37,65111.31,4958.31
123609,M,31,0,0
123610,F,19,151.93,38.15
123611,M,29,51.12,51.12
123612,M,50,0,0
123613,M,23,1,1
123614,M,32,0,374.03
123615,M,27,2122.95,1365.95
123616,M,30,68568.54,68456.54
123617,M,28,0,0
123618,M,30,0.01,0.01
123619,M,35,0.98,0.98
123620,F,23,2659.52,6545.11
123621,F,28,114.05,60.65
123622,M,55,48.26,2340.66
123623,M,52,0.99,0.99
123624,M,37,28.17,28.17
123625,M,20,0.89,7.16
123626,M,31,904.44,0.04
123627,M,26,0.51,0.51
123628,M,42,10.05,10.05
123629,M,27,24952.75,49327.35
123630,M,48,1741.79,6745.15
123631,M,29,39.89,39.89
123632,M,24,2.63,4.05
123633,M,35,0.14,0
123634,F,26,6821.43,6867.83
123635,M,28,3.96,3.96
123636,M,36,0.01,0.01
123637,M,33,14978.18,6423.13
123638,M,29,4541.91,20
123639,M,37,10708.11,11031.39
123640,F,30,22.07,7.33
123641,M,26,37.81,37.81
123642,M,40,509.46,9.46
123643,M,60,436777.49,582916.26
123644,F,43,918.87,568.87
123645,M,27,9.99,9.99
123646,M,22,293.36,963.36
123647,M,44,58668.45,45734.37
123648,M,31,214.12,2126.1
123649,M,38,5,5
123650,M,36,3.88,2408.08
123651,M,23,28708.04,24156.98
123652,M,31,329.15,1085.23
123653,M,32,954.61,105.77
123654,M,44,1471.97,573.47
123655,M,66,190,190
123656,M,46,191.18,119.18
123657,M,23,2.21,2.21
123658,M,37,1.12,1.12
123659,M,38,15412.38,8197.36
123660,M,60,192.28,192.28
123661,M,30,-9999,-9999
123662,M,71,531.45,331.25
123663,F,29,30207.32,43644.79
123664,M,40,1000.09,1000.09
123665,M,22,1001,1001
123666,M,41,711.65,960.74
123667,M,26,1.71,1.71
123668,M,27,0.94,0.94
123669,F,31,51.56,0.02
123670,M,32,3.47,1422.27
123671,M,32,1,1
123672,M,23,4.74,4.74
123673,M,38,3508.87,2189.22
123674,M,28,17880.16,18668.39
123675,F,27,1507.89,1
123676,M,22,7.11,16.76
123677,M,38,1616276.6,1615886.05
123678,M,18,0,2
123679,M,41,53334.66,53334.66
123680,M,30,123.01,46.65
123681,F,39,548.84,541.84
123682,F,30,568.22,536.22
123683,M,35,400.01,30507.81
123684,M,29,0,0
123685,M,31,519.31,806.3
123686,M,35,7.2,54.22
123687,M,38,16271.86,10442.38
123688,M,34,4065.34,3274.84
123689,M,21,0.36,0.36
123690,M,30,-9999,-9999
123691,M,51,501.74,501.74
123692,M,44,86.5,86.5
123693,M,22,0.17,0.17
123694,M,50,185533.93,213328.98
123695,M,19,1.21,2.21
123696,M,33,5.98,5.98
123697,M,28,0,68.39
123698,M,28,40.91,37.91
123699,M,23,233.18,32.29
123700,M,25,41.39,9.39
123701,M,23,2001.58,17.39
123702,M,30,708.52,109.52
123703,M,23,281.81,281.81
123704,M,30,51.22,9.34
123705,M,34,0.4,0.43
123706,M,23,0,44.74
123707,F,36,113.51,113.51
123708,M,28,0,0
123709,M,37,999.27,999.27
123710,M,36,10930,0
123711,M,52,0.75,0.75
123712,M,25,23.35,9.47
123713,M,55,456037.73,351588.78
123714,F,26,1.19,1
123715,M,37,13.15,13.15
123716,M,48,80.15,53.65
123717,M,34,0,0
